-69.71955663796975	-28.436491238430367
-69.71442263823953	-28.42233606774564
-69.69960738187521	-28.41947569646738
-69.6767977545024	-28.431870638673175
-69.69594023921077	-28.4421386381336
-69.71097552413497	-28.462307922788
-69.6860389540168	-28.456880551644634
-69.68149169711289	-28.472282550835267
-69.70642826723105	-28.477709921978636
-69.69520681067787	-28.504333377722443
-69.68625898257665	-28.49758583521988
-69.67555092599649	-28.510494177398698
-69.70122092464754	-28.525602805176177
-69.7282110946578	-28.519148634086765
-69.71618286671844	-28.50492012054875
-69.72553408051274	-28.48042360755031
-69.75003059351118	-28.487024464346298
-69.76029859297161	-28.47646309347272
-69.72656088045879	-28.465901722599142
-69.74313636530205	-28.446099152211186
-69.76495586415544	-28.447712694983537
-69.76759620687382	-28.438104781202718
-69.71955663796975	-28.436491238430367
