-69.58880341824276	-32.88046621055029	
-69.58751469155189	-32.87946633710453	
-69.58662591495674	-32.87884419330367	
-69.58507055635991	-32.878599779157774	
-69.58380404921911	-32.878155390861515	
-69.58242644522626	-32.87768878301105	
-69.58158210773126	-32.87724439471195	
-69.58073776932898	-32.876600032262054	
-69.58027116148133	-32.87624452126404	
-69.57947126308649	-32.87602232666986	
-69.5788713388367	-32.8762667408158	
-69.57893799658862	-32.87733327290911	
-69.57938238488619	-32.877977635362804	
-69.57969345679061	-32.878310926811544	
-69.57980455454098	-32.87939967845466	
-69.57980455454098	-32.879599653499476	
-69.58042669743355	-32.88013291909587	
-69.58171542412443	-32.88024401594652	
-69.58293749217405	-32.88026623549911	
-69.58438175391883	-32.88055508784806	
-69.58504833680985	-32.88088837929168	
-69.58575935791168	-32.881266109841604	
-69.58651481810469	-32.8817549363411	
-69.58718140100468	-32.882265983292115	
-69.58780354389725	-32.882510396539296	
-69.58895895419498	-32.88266593248914	
-69.58960331753592	-32.88299922393856	
-69.58986995034019	-32.88333251538684	
-69.59009214403532	-32.883776903684335	
-69.5902698995376	-32.88433238882689	
-69.59038099638967	-32.88491009352282	
-69.59063096474473	-32.885098959250904	
-69.59073108897203	-32.88521129356738	
-69.59073743278474	-32.88520661619109	
-69.59085315934716	-32.88547113378237	
-69.5910753530423	-32.88575998703076	
-69.59130865696612	-32.88601550960511	
-69.5919085812159	-32.88635991127738	
-69.59254183523547	-32.886337691728755	
-69.59279735870936	-32.88615993623298	
-69.59288623601134	-32.885871083880936	
-69.59304177196356	-32.88583775500949	
-69.59388610945854	-32.88648211745433	
-69.59390832900861	-32.886659872952556	
-69.59446381505656	-32.886904286203965	
-69.59528593300148	-32.88708204170019	
-69.59546368849479	-32.88732645585406	
-69.59517483614943	-32.887659746401255	
-69.59510817749918	-32.88814857379727	
-69.59544146894471	-32.888392987943625	
-69.59610805184471	-32.889237325439346	
-69.5965302205922	-32.889992785636764	
-69.59744121673741	-32.89043717393525	
-69.59804114098719	-32.890614929434655	
-69.59828555423242	-32.891037098181044	
-69.59908545353454	-32.89170368107811	
-69.59968537777534	-32.891792558382576	
-69.6007296903227	-32.89163702243026	
-69.60092966537506	-32.89088156223759	
-69.6018184419702	-32.89081490448736	
-69.6017295637699	-32.890614929434655	
-69.60084078717475	-32.88981503014134	
-69.59984091372756	-32.88919288634637	
-69.59952984183212	-32.88897069264419	
-69.5987077229799	-32.888259670647486	
-69.59861884568691	-32.887770844151035	
-69.59857440658675	-32.88699316440023	
-69.59826333468233	-32.88648211745433	
-69.59757453313955	-32.8860599487075	
-69.5965302205922	-32.884948977512686	
-69.59597473454426	-32.88443793146619	
-69.59544146894471	-32.88406020091634	
-69.59430827910435	-32.88306032747564	
-69.59386388990846	-32.88270481647544	
-69.59306399151362	-32.88219377042539	
-69.59204189851636	-32.88179382032727	
-69.59146419291832	-32.881504967979374	
-69.58984773079011	-32.88102169569775	
-69.58880341824276	-32.88046621055029	
