-69.7763873309089	-33.2251466893691	
-69.7762394733694	-33.2243778292733	
-69.7759733298056	-33.2239638281669	
-69.7754114702646	-33.2233428256102	
-69.7748200401159	-33.222869681489	
-69.7741990375537	-33.2226922524489	
-69.7732527484156	-33.2225739664176	
-69.7729570333367	-33.2224852518907	
-69.7713601710377	-33.2220712498909	
-69.7708574545088	-33.2219233923481	
-69.7698815947629	-33.2217755348109	
-69.7689648771309	-33.2218642493362	
-69.7683143030627	-33.2225148234021	
-69.7675158723623	-33.2233132541005	
-69.7656380798346	-33.2235941843234	
-69.7644108613751	-33.2236976845992	
-69.7630505711248	-33.2235202555552	
-69.7614832794334	-33.2233576113612	
-69.7606109199544	-33.2235202555552	
-69.7601377749406	-33.2244221865352	
-69.7602708467225	-33.2248361885383	
-69.7608770635271	-33.2249249030633	
-69.7619859959533	-33.2248361885383	
-69.7627252836415	-33.2246883310022	
-69.7633758577097	-33.2246144022343	
-69.7637307158008	-33.2247474740135	
-69.7641151462962	-33.2250284033352	
-69.7643960756176	-33.2250875463496	
-69.7647952909722	-33.2249988318318	
-69.7654458650315	-33.2248509742925	
-69.7664069399272	-33.2248657600441	
-69.7677820159261	-33.2247622597677	
-69.7690535916492	-33.2249692603259	
-69.7706504539572	-33.2252649754009	
-69.7719811726925	-33.2253536899194	
-69.7728091758063	-33.2260042639825	
-69.7729274618306	-33.2262999790603	
-69.7734006068534	-33.2262999790603	
-69.7738737509688	-33.2260929785101	
-69.7743764665993	-33.2265069796166	
-69.7749974691614	-33.2267435516736	
-69.775766329254	-33.2267139801639	
-69.7759733298056	-33.2265661226307	
-69.7762690448845	-33.2262112645398	
-69.7763873309089	-33.2257085480102	
-69.7763873309089	-33.2251466893691	
