-69.56484082379008	-28.315254370871234	
-69.56118328966241	-28.314350744792634	
-69.55528820524488	-28.31508225161817	
-69.55042583634574	-28.31676041433557	
-69.54848949474874	-28.316416175829435	
-69.54719860035074	-28.313920446659967	
-69.5441434836088	-28.310994419357833	
-69.54138957555973	-28.309918674026164	
-69.5391089954566	-28.311166538610898	
-69.538850816577	-28.313748327406902	
-69.54130351593321	-28.3147810429253	
-69.54237926126487	-28.317491921161103	
-69.54384227491593	-28.32024582921017	
-69.54638103389867	-28.321837932301037	
-69.54883373325487	-28.322096111180638	
-69.54978038914675	-28.32424760184397	
-69.55231914812947	-28.324548810536836	
-69.55623486113674	-28.327431808025704	
-69.55812817292048	-28.32734574839917	
-69.55963421638481	-28.32842149373084	
-69.56290448219308	-28.32893785149004	
-69.56638989706768	-28.328851791863507	
-69.56819714922489	-28.32695848007977	
-69.56449658528395	-28.32360215464497	
-69.56152752816854	-28.32360215464497	
-69.55735363628168	-28.322612468939838	
-69.55210399906314	-28.321708842861238	
-69.55042583634574	-28.320934306222437	
-69.55210399906314	-28.319815531077502	
-69.55761181516128	-28.31805130873357	
-69.560150574144	-28.31676041433557	
-69.56268933312674	-28.316889503775368	
-69.56531415173602	-28.318008278920303	
-69.56613171818807	-28.316416175829435	
-69.56484082379008	-28.315254370871234	
