-69.69388845798646	-28.37954571300427
-69.69558622655725	-28.37477890124778
-69.6928436773275	-28.37027328465603
-69.69036232326248	-28.37079567498551
-69.6915377015038	-28.374419757896263
-69.69036232326248	-28.376248124049436
-69.68664029216494	-28.37357087361086
-69.68043690700239	-28.372819937512237
-69.67818409870651	-28.375366590368444
-69.68575875848394	-28.382190314047254
-69.68624849941783	-28.38392073201365
-69.68030630942	-28.38689182701256
-69.67367848211477	-28.388197802836252
-69.66740979816103	-28.38721832096848
-69.66636501750207	-28.384802265694642
-69.66061872387782	-28.38519405844175
-69.66257768761335	-28.388393699209807
-69.66551613321667	-28.388263101627437
-69.67126242684093	-28.391266846021935
-69.67491915914728	-28.389438479868762
-69.68497517298974	-28.38708772338611
-69.68824011254898	-28.384541070529902
-69.68810951496661	-28.380884338223556
-69.69130915573466	-28.381863820091326
-69.70267114540081	-28.37931716723512
-69.70972341484878	-28.370567129216358
-69.70436891397162	-28.371154818337022
-69.70090807803882	-28.373962666357965
-69.70032038891816	-28.377227605917206
-69.6954229795793	-28.380100752729337
-69.69388845798646	-28.37954571300427
