-69.83925564263484	-33.273998308310084	
-69.8389357676822	-33.249527874430704	
-69.83365783096312	-33.232414564462765	
-69.80262996055394	-33.227136627743675	
-69.79191414963942	-33.20458544358031	
-69.75384903027148	-33.219459628879555	
-69.73097797115543	-33.25816449815286	
-69.74633196888368	-33.268240559162024	
-69.74601209393101	-33.30182742919257	
-69.72633978434169	-33.30518611619563	
-69.7228211598623	-33.32165967625823	
-69.69371253916916	-33.32437861335594	
-69.68299672825465	-33.35716579600481	
-69.71642366080884	-33.39715016508878	
-69.76152602913558	-33.366921982061285	
-69.7580074046562	-33.350608359475025	
-69.766963903331	-33.321819613734554	
-69.7811983387249	-33.31014417796203	
-69.7954327741188	-33.305346053671954	
-69.80071071083789	-33.311583615249056	
-69.78631633796765	-33.33781336136815	
-69.80278989803026	-33.34724967247197	
-69.79287377449742	-33.35972479562617	
-69.7976718987875	-33.374758918401746	
-69.81830383323484	-33.370600544017016	
-69.82630070705162	-33.34772948490095	
-69.8395755175875	-33.35540648376508	
-69.8458130791646	-33.33989254856049	
-69.8186237081875	-33.327097550453615	
-69.82150258276154	-33.2994283670475	
-69.83925564263484	-33.273998308310084	
