-69.5537103569457	-28.283702466493718
-69.54581423870309	-28.28555464237779
-69.54139501203231	-28.285944574142857
-69.53733322281286	-28.288186681792
-69.53232909849449	-28.289031533949643
-69.52885220692264	-28.288934051008376
-69.5288847012364	-28.29062375532367
-69.53005449653159	-28.292280965325208
-69.53236159280824	-28.29224847101145
-69.53567601281132	-28.290753732578693
-69.53808059202925	-28.290656249637426
-69.53385633124101	-28.29328828905163
-69.53483116065368	-28.294848016111903
-69.53749569438163	-28.29523794787697
-69.53895793850064	-28.294490578660593
-69.54081011438471	-28.29504298199444
-69.54210988693494	-28.293743209444212
-69.54233734713122	-28.289648925911003
-69.54370210830896	-28.28815418747824
-69.54964856772625	-28.28704938081055
-69.55137076635529	-28.28747180688937
-69.5519556640029	-28.286496977476705
-69.55293049341557	-28.288056704536974
-69.54935611890245	-28.293938175326744
-69.55062339713892	-28.29471803885688
-69.5520206526304	-28.292508425521497
-69.55403530008326	-28.292605908462765
-69.55764216891014	-28.28958393728349
-69.55881196420533	-28.290688743951183
-69.55621241910488	-28.2936782208167
-69.55731722577258	-28.29419812983679
-69.56196391263964	-28.289713914538513
-69.55725223714506	-28.287829244340685
-69.55380783988697	-28.29091620414747
-69.5519556640029	-28.290721238264936
-69.55514010675095	-28.285132216298965
-69.5537103569457	-28.283702466493718
