-69.8132482429087	-33.2832066922387	
-69.8133665289421	-33.2842712674043	
-69.8131890998965	-33.2845078394644	
-69.8121836677462	-33.284626125498	
-69.8113556655308	-33.2842121243886	
-69.8107642344837	-33.2835615503278	
-69.8089308001179	-33.2825561181705	
-69.8070973648538	-33.2833841212796	
-69.8067425067628	-33.2840346953413	
-69.8056779315913	-33.2856315576517	
-69.8059736466702	-33.2866369898016	
-69.8065059347051	-33.2878789940228	
-69.8075113659571	-33.2891209982363	
-69.8088716571058	-33.289889858329	
-69.8107642344837	-33.2897715723038	
-69.8120062387007	-33.2891801412518	
-69.8134256719542	-33.289002712205	
-69.8150816781728	-33.2887069971314	
-69.8165011114353	-33.2874058498987	
-69.8165011114353	-33.2856907006667	
-69.8179796877101	-33.2829109771625	
-69.8193991218709	-33.2805748262681	
-69.8193991218709	-33.2779725318044	
-69.8191034058937	-33.2760208105146	
-69.818216260675	-33.2743648051923	
-69.8174474005735	-33.2730045140492	
-69.8169151125386	-33.2707570776775	
-69.817624829619	-33.2689827863295	
-69.8192808349392	-33.2683913552798	
-69.820108838053	-33.2677407821079	
-69.8219422733171	-33.2678590681405	
-69.8230659915007	-33.2688053572804	
-69.8232434205463	-33.2690419293434	
-69.82407142366	-33.2713485087252	
-69.8222971314081	-33.2721765118356	
-69.8220014163293	-33.2728862280166	
-69.8220014163293	-33.2747788063001	
-69.8222971314081	-33.275429379459	
-69.8227702755236	-33.2792736790342	
-69.8235391356251	-33.2805156832484	
-69.8248994258665	-33.2810479703875	
-69.8254908569136	-33.2809888273729	
-69.8270877192217	-33.2806931123	
-69.828448009472	-33.2795693941095	
-69.8295125846345	-33.2781499608507	
-69.82969001368	-33.2760208105146	
-69.8294534416223	-33.2746605202679	
-69.8291577265434	-33.2737142311305	
-69.8297491567012	-33.2723539408847	
-69.8299265857467	-33.2708162206914	
-69.8288620114735	-33.2695742164758	
-69.8277382932899	-33.2676224960804	
-69.8290985835312	-33.2666170639285	
-69.829335155589	-33.2651976306644	
-69.8285662954964	-33.2632459093722	
-69.8269694331883	-33.2630684803257	
-69.8256091429469	-33.2632459093722	
-69.8248994258665	-33.2640147694691	
-69.8240122797406	-33.2654342027283	
-69.8231842775341	-33.2653750597123	
-69.8224745604537	-33.2647244856434	
-69.8218831303049	-33.2640739124823	
-69.8202271240863	-33.2637781974064	
-69.8188076908238	-33.264133055493	
-69.8177431156523	-33.2649610586058	
-69.8162053963654	-33.2647836286643	
-69.8145493901379	-33.263164588174	
-69.8142832465741	-33.2628688721978	
-69.813928388483	-33.2621147987579	
-69.8139136027345	-33.2618634400438	
-69.8136918164253	-33.2614937962013	
-69.8133665289421	-33.2612276526375	
-69.8132630286662	-33.2609615090665	
-69.8131151711268	-33.2605179355577	
-69.8128785990691	-33.2599412911555	
-69.8126124554963	-33.2594237888758	
-69.8123758834386	-33.2589654305133	
-69.8119914529432	-33.2586845011918	
-69.8113852370369	-33.2589506447591	
-69.810527662426	-33.25906893079	
-69.8101728043349	-33.2582926782645	
-69.8099658037743	-33.2579526059268	
-69.8096553020486	-33.2575977469356	
-69.8088568713482	-33.2570950313119	
-69.8084132978316	-33.2565923147862	
-69.8081915115314	-33.255956527373	
-69.80820629728	-33.2553355248117	
-69.8078218676828	-33.254537094111	
-69.8066537922355	-33.2534281616791	
-69.8062693617401	-33.252215728972	
-69.8051456435564	-33.251683440937	
-69.8045542134077	-33.2512694398344	
-69.8036079242695	-33.2504414367259	
-69.8026616351224	-33.2488445744199	
-69.8021293479948	-33.2475434271902	
-69.8018336329159	-33.2462422799573	
-69.8018927759281	-33.2450594187563	
-69.8023067770403	-33.2441131296191	
-69.8024250630647	-33.2430485544449	
-69.8022476340192	-33.2424571233978	
-69.8022476340192	-33.2418656932478	
-69.8018927759281	-33.2415699781749	
-69.8007690577445	-33.2421022653041	
-69.8006507717201	-33.2422205513401	
-69.8001776266974	-33.2426345533395	
-69.7997777548359	-33.2429798966043	
-69.7997507167227	-33.2430988634225	
-69.7996043808395	-33.2436110399151	
-69.799340975709	-33.2439768805321	
-69.7989605022295	-33.2440646822396	
-69.7980824851158	-33.244152483949	
-69.7976873778737	-33.2440646822396	
-69.7968239945316	-33.2436256736843	
-69.7963849868731	-33.2430988634225	
-69.7962093834558	-33.2423086489214	
-69.796224016329	-33.2415037997592	
-69.7965752231637	-33.2405672484782	
-69.796856907025	-33.2398473906479	
-69.7967473291252	-33.2393816848192	
-69.7967473291252	-33.2391451127562	
-69.7967473291252	-33.2385536817103	
-69.7967473291252	-33.2383563200871	
-69.797058132128	-33.2375673583467	
-69.7975410419816	-33.2369820139112	
-69.7979507830042	-33.2363381352951	
-69.7978337137569	-33.2359137605143	
-69.7972337355453	-33.2357381570931	
-69.7967800941242	-33.2358405925677	
-69.7961215817426	-33.2361771656459	
-69.7956972069574	-33.2365722728925	
-69.7953167325795	-33.236996647678	
-69.7949801595074	-33.2375966258849	
-69.7948045560811	-33.2379770993605	
-69.7945704184938	-33.2382697720356	
-69.7943362808974	-33.2386502455121	
-69.7942777467184	-33.2393087578896	
-69.7944087446676	-33.2397104868463	
-69.7941450346669	-33.240091400999	
-69.7937310335636	-33.2410968331557	
-69.7936127475303	-33.2424571233978	
-69.7939676056213	-33.2436399846009	
-69.7943816067246	-33.2449411327302	
-69.7942041776791	-33.2456508489048	
-69.7941092812155	-33.2462914000285	
-69.7938533719332	-33.2471231065445	
-69.793824104399	-33.2476352830389	
-69.7939704402822	-33.248469398842	
-69.7941753112427	-33.2490547432817	
-69.794467983009	-33.2495376522429	
-69.7948484573868	-33.2499620270282	
-69.7953460001137	-33.2501522642135	
-69.795770374899	-33.2502546996939	
-69.7961215817426	-33.2505034710621	
-69.7961572695451	-33.2505336684938	
-69.7964288872805	-33.2511619834381	
-69.7972337355453	-33.251937565063	
-69.7979800496401	-33.2529033829825	
-69.7990629377052	-33.2542057748792	
-69.800384627249	-33.2557347410618	
-69.8012126303628	-33.2579230344186	
-69.801271773375	-33.2596973257738	
-69.8018040614099	-33.2610576160182	
-69.8019814904554	-33.2625953362023	
-69.8028094926619	-33.2647244856434	
-69.8036966387878	-33.2667944929694	
-69.804002125893	-33.2675509379253	
-69.8039798308036	-33.2675955290086	
-69.8038627615563	-33.2682101409823	
-69.80362862396	-33.2687662178836	
-69.8028969436368	-33.269293028149	
-69.8020189265321	-33.2700247084772	
-69.8019896598963	-33.2705807853753	
-69.8019896598963	-33.2713124656988	
-69.8019018581831	-33.2718978110335	
-69.8016677196884	-33.2730977665493	
-69.8018433231148	-33.2740928520024	
-69.8023701333758	-33.274356257135	
-69.80304327952	-33.2741806537139	
-69.803687158139	-33.273478240929	
-69.8035115547126	-33.272541689645	
-69.8035993564258	-33.2715758708298	
-69.8043017701131	-33.2705807853753	
-69.8053379815634	-33.2704171735128	
-69.8065355062112	-33.2720582258079	
-69.8069642930719	-33.2722837083244	
-69.8067868640264	-33.2733187119885	
-69.8073487226691	-33.2741171435937	
-69.8078070819343	-33.2738214276165	
-69.807881010704	-33.2725202803898	
-69.8075852956251	-33.2710269183565	
-69.8073339369115	-33.2705389884824	
-69.8071712936236	-33.2698588429101	
-69.8072008651297	-33.2692378403517	
-69.8074965801996	-33.2687646962333	
-69.8076000813826	-33.2684541954013	
-69.8073782941752	-33.2680401934033	
-69.8072600081418	-33.2673452629708	
-69.8079401537162	-33.2671826196824	
-69.8077479389131	-33.2657299178008	
-69.8093448012212	-33.2665579209098	
-69.8108233774959	-33.2670310650342	
-69.8128342418055	-33.2678590681405	
-69.8134256719542	-33.2698403609471	
-69.8140171030103	-33.2712006511905	
-69.8143128180802	-33.2722652263564	
-69.8143719611014	-33.2739803746922	
-69.8140762460225	-33.2748083778019	
-69.8137213879314	-33.2761095250346	
-69.8134848158737	-33.27746981528	
-69.8133073859299	-33.2785343904517	
-69.8128933848177	-33.2798355376806	
-69.8122428107584	-33.2814323999852	
-69.8125385267356	-33.2822012600789	
-69.8132482429087	-33.2832066922387	
