-70.05678174117257	-29.259438376876457
-69.93592282454262	-29.257661039867195
-69.93287596109816	-29.376996524774963
-70.17180083620076	-29.387660546830553
-70.18449610055264	-29.355414575376745
-70.24543336944171	-29.34551226918227
-70.24721070645099	-29.31275848715439
-70.30002300615485	-29.313774108302542
-70.3051011118956	-29.293715590626555
-70.2332459156639	-29.27365707295057
-70.22156627246011	-29.250805597117164
-70.2771715303214	-29.191391759950317
-70.23146857865467	-29.1408646078298
-70.20899796075179	-29.197231581552195
-70.20874405546475	-29.228208026570808
-70.15732823483955	-29.28812967431173
-70.1220353999413	-29.277973462830218
-70.05627393059851	-29.2960007382099
-70.05678174117257	-29.259438376876457
