-69.7155919362735	-28.44937824514397
-69.71515391839866	-28.450294100700454
-69.71380004496733	-28.450214461086844
-69.71176923482034	-28.448143831133056
-69.71005698312779	-28.445555543690823
-69.70782707394679	-28.441613382817263
-69.70667229954948	-28.439025095375026
-69.70679175896989	-28.437113744648453
-69.70269031886912	-28.434844015660648
-69.70161518408543	-28.43126023304832
-69.70324779616438	-28.43014527845782
-69.70671211935628	-28.425884559129834
-69.70790671356039	-28.430662935946266
-69.70866328988966	-28.43301230454768
-69.70786689375359	-28.434605096819826
-69.71069410003665	-28.437591582330096
-69.71252581114962	-28.440976265908404
-69.7124859913428	-28.443843291998267
-69.71383986477413	-28.44686959731534
-69.7155919362735	-28.44937824514397
