-69.64293194747769	-28.37388684121058
-69.64080791278302	-28.375161262027387
-69.63953349196622	-28.375444466653345
-69.6382590711494	-28.375302864340366
-69.63913700548987	-28.37428332768692
-69.640949515096	-28.372102652067053
-69.64177080851127	-28.37020518107314
-69.64279034516473	-28.369383887657865
-69.64324347256625	-28.36802450545327
-69.6461888006762	-28.366098713996763
-69.64774642611897	-28.364116281615065
-69.64669856900292	-28.362728578947873
-69.64845443768387	-28.36230377200894
-69.65139976579381	-28.36244537432192
-69.65400524835262	-28.364002999764683
-69.65443005529156	-28.366806725561656
-69.65377868465185	-28.367996184990677
-69.65358044141368	-28.37128135865178
-69.65077671561671	-28.373263791033477
-69.6481995535205	-28.37417004583654
-69.64627376206398	-28.373660277509817
-69.64678353039072	-28.372867304557136
-69.64978549942586	-28.37139464050216
-69.65100327931748	-28.369582130896035
-69.65043687006556	-28.36822274869144
-69.64842611722126	-28.36842099192961
-69.64599055743804	-28.369638771821226
-69.64293194747769	-28.37388684121058
